Ocean,Species,Stock,Year,Variable,Value,Model,Run,RFMO
Indian,BET,Indian,2005,Bratio,1.5778025,SS3,6,IOTC
Indian,BET,Indian,2006,Bratio,1.6178125,SS3,6,IOTC
Indian,BET,Indian,2007,Bratio,1.6353525,SS3,6,IOTC
Indian,BET,Indian,2008,Bratio,1.6309975,SS3,6,IOTC
Indian,BET,Indian,2009,Bratio,1.607465,SS3,6,IOTC
Indian,BET,Indian,2010,Bratio,1.5350825,SS3,6,IOTC
Indian,BET,Indian,2011,Bratio,1.4897575,SS3,6,IOTC
Indian,BET,Indian,2012,Bratio,1.52067,SS3,6,IOTC
Indian,BET,Indian,2013,Bratio,1.496445,SS3,6,IOTC
Indian,BET,Indian,2014,Bratio,1.4678875,SS3,6,IOTC
Indian,BET,Indian,2015,Bratio,1.4145775,SS3,6,IOTC
Indian,BET,Indian,2016,Bratio,1.3176625,SS3,6,IOTC
Indian,BET,Indian,2017,Bratio,1.232355,SS3,6,IOTC
Indian,BET,Indian,2018,Bratio,1.17333,SS3,6,IOTC
Indian,BET,Indian,1975,Bratio,2.90332,SS3,7,IOTC
Indian,BET,Indian,1976,Bratio,2.88546,SS3,7,IOTC
Indian,BET,Indian,1977,Bratio,2.8733275,SS3,7,IOTC
Indian,BET,Indian,1978,Bratio,2.8632575,SS3,7,IOTC
Indian,BET,Indian,1979,Bratio,2.8207475,SS3,7,IOTC
Indian,BET,Indian,1980,Bratio,2.805575,SS3,7,IOTC
Indian,BET,Indian,1981,Bratio,2.794295,SS3,7,IOTC
Indian,BET,Indian,1982,Bratio,2.77882,SS3,7,IOTC
Indian,BET,Indian,1983,Bratio,2.7566525,SS3,7,IOTC
Indian,BET,Indian,1984,Bratio,2.7232325,SS3,7,IOTC
Indian,BET,Indian,1985,Bratio,2.7006075,SS3,7,IOTC
Indian,BET,Indian,1986,Bratio,2.669435,SS3,7,IOTC
Indian,BET,Indian,1987,Bratio,2.6295175,SS3,7,IOTC
Indian,BET,Indian,1988,Bratio,2.57289,SS3,7,IOTC
Indian,BET,Indian,1989,Bratio,2.481885,SS3,7,IOTC
Indian,BET,Indian,1990,Bratio,2.31514,SS3,7,IOTC
Indian,BET,Indian,1991,Bratio,2.13321,SS3,7,IOTC
Indian,BET,Indian,1992,Bratio,1.9843,SS3,7,IOTC
Indian,BET,Indian,1993,Bratio,1.95745,SS3,7,IOTC
Indian,BET,Indian,1994,Bratio,1.9208675,SS3,7,IOTC
Indian,BET,Indian,1995,Bratio,1.88713,SS3,7,IOTC
Indian,BET,Indian,1996,Bratio,1.835675,SS3,7,IOTC
Indian,BET,Indian,1997,Bratio,1.7951675,SS3,7,IOTC
Indian,BET,Indian,1998,Bratio,1.6823975,SS3,7,IOTC
Indian,BET,Indian,1999,Bratio,1.497865,SS3,7,IOTC
Indian,BET,Indian,2000,Bratio,1.361,SS3,7,IOTC
Indian,BET,Indian,2001,Bratio,1.2895425,SS3,7,IOTC
Indian,BET,Indian,2002,Bratio,1.23678,SS3,7,IOTC
Indian,BET,Indian,2003,Bratio,1.1803125,SS3,7,IOTC
Indian,BET,Indian,2004,Bratio,1.0779925,SS3,7,IOTC
Indian,BET,Indian,2005,Bratio,1.08437,SS3,7,IOTC
Indian,BET,Indian,2006,Bratio,1.1166775,SS3,7,IOTC
Indian,BET,Indian,2007,Bratio,1.13059,SS3,7,IOTC
Indian,BET,Indian,2008,Bratio,1.13095,SS3,7,IOTC
Indian,BET,Indian,2009,Bratio,1.1050975,SS3,7,IOTC
Indian,BET,Indian,2010,Bratio,1.02843025,SS3,7,IOTC
Indian,BET,Indian,2011,Bratio,0.9696785,SS3,7,IOTC
Indian,BET,Indian,2012,Bratio,0.98974575,SS3,7,IOTC
Indian,BET,Indian,2013,Bratio,0.965334,SS3,7,IOTC
Indian,BET,Indian,2014,Bratio,0.94027875,SS3,7,IOTC
Indian,BET,Indian,2015,Bratio,0.91059825,SS3,7,IOTC
Indian,BET,Indian,2016,Bratio,0.8578715,SS3,7,IOTC
Indian,BET,Indian,2017,Bratio,0.802928,SS3,7,IOTC
Indian,BET,Indian,2018,Bratio,0.75301075,SS3,7,IOTC
Indian,BET,Indian,1975,Bratio,3.1442,SS3,8,IOTC
Indian,BET,Indian,1976,Bratio,3.1225125,SS3,8,IOTC
Indian,BET,Indian,1977,Bratio,3.10786,SS3,8,IOTC
Indian,BET,Indian,1978,Bratio,3.09584,SS3,8,IOTC
Indian,BET,Indian,1979,Bratio,3.044915,SS3,8,IOTC
Indian,BET,Indian,1980,Bratio,3.0277725,SS3,8,IOTC
Indian,BET,Indian,1981,Bratio,3.0167725,SS3,8,IOTC
Indian,BET,Indian,1982,Bratio,3.0016475,SS3,8,IOTC
Indian,BET,Indian,1983,Bratio,2.9788175,SS3,8,IOTC
Indian,BET,Indian,1984,Bratio,2.942475,SS3,8,IOTC
Indian,BET,Indian,1985,Bratio,2.9192925,SS3,8,IOTC
Indian,BET,Indian,1986,Bratio,2.8858375,SS3,8,IOTC
Indian,BET,Indian,1987,Bratio,2.8420375,SS3,8,IOTC
Indian,BET,Indian,1988,Bratio,2.77801,SS3,8,IOTC
Indian,BET,Indian,1989,Bratio,2.6748325,SS3,8,IOTC
Indian,BET,Indian,1990,Bratio,2.4903425,SS3,8,IOTC
Indian,BET,Indian,1991,Bratio,2.29155,SS3,8,IOTC
Indian,BET,Indian,1992,Bratio,2.1296525,SS3,8,IOTC
Indian,BET,Indian,1993,Bratio,2.107965,SS3,8,IOTC
Indian,BET,Indian,1994,Bratio,2.069275,SS3,8,IOTC
Indian,BET,Indian,1995,Bratio,2.0280725,SS3,8,IOTC
Indian,BET,Indian,1996,Bratio,1.9684,SS3,8,IOTC
Indian,BET,Indian,1997,Bratio,1.9217275,SS3,8,IOTC
Indian,BET,Indian,1998,Bratio,1.79257,SS3,8,IOTC
Indian,BET,Indian,1999,Bratio,1.583885,SS3,8,IOTC
Indian,BET,Indian,2000,Bratio,1.4297725,SS3,8,IOTC
Indian,BET,Indian,2001,Bratio,1.3510425,SS3,8,IOTC
Indian,BET,Indian,2002,Bratio,1.29425,SS3,8,IOTC
Indian,BET,Indian,2003,Bratio,1.23328,SS3,8,IOTC
Indian,BET,Indian,2004,Bratio,1.12031,SS3,8,IOTC
Indian,BET,Indian,2005,Bratio,1.1345975,SS3,8,IOTC
Indian,BET,Indian,2006,Bratio,1.17804,SS3,8,IOTC
Indian,BET,Indian,2007,Bratio,1.199705,SS3,8,IOTC
Indian,BET,Indian,2008,Bratio,1.19763,SS3,8,IOTC
Indian,BET,Indian,2009,Bratio,1.159845,SS3,8,IOTC
Indian,BET,Indian,2010,Bratio,1.0701025,SS3,8,IOTC
Indian,BET,Indian,2011,Bratio,1.0083,SS3,8,IOTC
Indian,BET,Indian,2012,Bratio,1.043,SS3,8,IOTC
Indian,BET,Indian,2013,Bratio,1.0189525,SS3,8,IOTC
Indian,BET,Indian,2014,Bratio,0.98893625,SS3,8,IOTC
Indian,BET,Indian,2015,Bratio,0.953807,SS3,8,IOTC
Indian,BET,Indian,2016,Bratio,0.897633,SS3,8,IOTC
Indian,BET,Indian,2017,Bratio,0.839591,SS3,8,IOTC
Indian,BET,Indian,2018,Bratio,0.7866925,SS3,8,IOTC
Indian,BET,Indian,1975,Bratio,3.30125,SS3,9,IOTC
Indian,BET,Indian,1976,Bratio,3.2786125,SS3,9,IOTC
Indian,BET,Indian,1977,Bratio,3.26361,SS3,9,IOTC
Indian,BET,Indian,1978,Bratio,3.251395,SS3,9,IOTC
Indian,BET,Indian,1979,Bratio,3.198515,SS3,9,IOTC
Indian,BET,Indian,1980,Bratio,3.18149,SS3,9,IOTC
Indian,BET,Indian,1981,Bratio,3.171585,SS3,9,IOTC
Indian,BET,Indian,1982,Bratio,3.15797,SS3,9,IOTC
Indian,BET,Indian,1983,Bratio,3.1364325,SS3,9,IOTC
Indian,BET,Indian,1984,Bratio,3.1008925,SS3,9,IOTC
Indian,BET,Indian,1985,Bratio,3.07929,SS3,9,IOTC
Indian,BET,Indian,1986,Bratio,3.04715,SS3,9,IOTC
Indian,BET,Indian,1987,Bratio,3.0048325,SS3,9,IOTC
Indian,BET,Indian,1988,Bratio,2.9410475,SS3,9,IOTC
Indian,BET,Indian,1989,Bratio,2.835035,SS3,9,IOTC
Indian,BET,Indian,1990,Bratio,2.6435075,SS3,9,IOTC
Indian,BET,Indian,1991,Bratio,2.4378975,SS3,9,IOTC
Indian,BET,Indian,1992,Bratio,2.2804925,SS3,9,IOTC
Indian,BET,Indian,1993,Bratio,2.2768775,SS3,9,IOTC
Indian,BET,Indian,1994,Bratio,2.243295,SS3,9,IOTC
Indian,BET,Indian,1995,Bratio,2.1954975,SS3,9,IOTC
Indian,BET,Indian,1996,Bratio,2.1225825,SS3,9,IOTC
Indian,BET,Indian,1997,Bratio,2.0605925,SS3,9,IOTC
Indian,BET,Indian,1998,Bratio,1.91512,SS3,9,IOTC
Indian,BET,Indian,1999,Bratio,1.6941875,SS3,9,IOTC
Indian,BET,Indian,2000,Bratio,1.5326325,SS3,9,IOTC
Indian,BET,Indian,2001,Bratio,1.4451475,SS3,9,IOTC
Indian,BET,Indian,2002,Bratio,1.37897,SS3,9,IOTC
Indian,BET,Indian,2003,Bratio,1.3084025,SS3,9,IOTC
Indian,BET,Indian,2004,Bratio,1.19461,SS3,9,IOTC
Indian,BET,Indian,2005,Bratio,1.21195,SS3,9,IOTC
Indian,BET,Indian,2006,Bratio,1.251555,SS3,9,IOTC
Indian,BET,Indian,2007,Bratio,1.269805,SS3,9,IOTC
Indian,BET,Indian,2008,Bratio,1.278925,SS3,9,IOTC
Indian,BET,Indian,2009,Bratio,1.24383,SS3,9,IOTC
Indian,BET,Indian,2010,Bratio,1.151035,SS3,9,IOTC
Indian,BET,Indian,2011,Bratio,1.1011475,SS3,9,IOTC
Indian,BET,Indian,2012,Bratio,1.1691725,SS3,9,IOTC
Indian,BET,Indian,2013,Bratio,1.1632525,SS3,9,IOTC
Indian,BET,Indian,2014,Bratio,1.1407575,SS3,9,IOTC
Indian,BET,Indian,2015,Bratio,1.09008,SS3,9,IOTC
Indian,BET,Indian,2016,Bratio,1.02019,SS3,9,IOTC
Indian,BET,Indian,2017,Bratio,0.9686915,SS3,9,IOTC
Indian,BET,Indian,2018,Bratio,0.930024,SS3,9,IOTC
Indian,BET,Indian,1975,Bratio,3.7821,SS3,10,IOTC
Indian,BET,Indian,1976,Bratio,3.76554,SS3,10,IOTC
Indian,BET,Indian,1977,Bratio,3.7544225,SS3,10,IOTC
Indian,BET,Indian,1978,Bratio,3.7451425,SS3,10,IOTC
Indian,BET,Indian,1979,Bratio,3.70603,SS3,10,IOTC
Indian,BET,Indian,1980,Bratio,3.69243,SS3,10,IOTC
Indian,BET,Indian,1981,Bratio,3.6820825,SS3,10,IOTC
Indian,BET,Indian,1982,Bratio,3.6678525,SS3,10,IOTC
Indian,BET,Indian,1983,Bratio,3.64734,SS3,10,IOTC
Indian,BET,Indian,1984,Bratio,3.6162125,SS3,10,IOTC
Indian,BET,Indian,1985,Bratio,3.5949975,SS3,10,IOTC
Indian,BET,Indian,1986,Bratio,3.5658375,SS3,10,IOTC
Indian,BET,Indian,1987,Bratio,3.5281725,SS3,10,IOTC
Indian,BET,Indian,1988,Bratio,3.474875,SS3,10,IOTC
Indian,BET,Indian,1989,Bratio,3.3924075,SS3,10,IOTC
Indian,BET,Indian,1990,Bratio,3.2158475,SS3,10,IOTC
Indian,BET,Indian,1991,Bratio,2.9962475,SS3,10,IOTC
Indian,BET,Indian,1992,Bratio,2.8189825,SS3,10,IOTC
Indian,BET,Indian,1993,Bratio,2.7975175,SS3,10,IOTC
Indian,BET,Indian,1994,Bratio,2.7732725,SS3,10,IOTC
Indian,BET,Indian,1995,Bratio,2.745425,SS3,10,IOTC
Indian,BET,Indian,1996,Bratio,2.6903425,SS3,10,IOTC
Indian,BET,Indian,1997,Bratio,2.638095,SS3,10,IOTC
Indian,BET,Indian,1998,Bratio,2.4947675,SS3,10,IOTC
Indian,BET,Indian,1999,Bratio,2.2617125,SS3,10,IOTC
Indian,BET,Indian,2000,Bratio,2.0779375,SS3,10,IOTC
Indian,BET,Indian,2001,Bratio,1.96667,SS3,10,IOTC
Indian,BET,Indian,2002,Bratio,1.87565,SS3,10,IOTC
Indian,BET,Indian,2003,Bratio,1.792605,SS3,10,IOTC
Indian,BET,Indian,2004,Bratio,1.6715125,SS3,10,IOTC
Indian,BET,Indian,2005,Bratio,1.67439,SS3,10,IOTC
Indian,BET,Indian,2006,Bratio,1.7320125,SS3,10,IOTC
Indian,BET,Indian,2007,Bratio,1.768655,SS3,10,IOTC
Indian,BET,Indian,2008,Bratio,1.7717025,SS3,10,IOTC
Indian,BET,Indian,2009,Bratio,1.74936,SS3,10,IOTC
Indian,BET,Indian,2010,Bratio,1.69315,SS3,10,IOTC
Indian,BET,Indian,2011,Bratio,1.648545,SS3,10,IOTC
Indian,BET,Indian,2012,Bratio,1.6585575,SS3,10,IOTC
Indian,BET,Indian,2013,Bratio,1.641235,SS3,10,IOTC
Indian,BET,Indian,2014,Bratio,1.646835,SS3,10,IOTC
Indian,BET,Indian,2015,Bratio,1.60498,SS3,10,IOTC
Indian,BET,Indian,2016,Bratio,1.5130675,SS3,10,IOTC
Indian,BET,Indian,2017,Bratio,1.4357725,SS3,10,IOTC
Indian,BET,Indian,2018,Bratio,1.3701925,SS3,10,IOTC
Indian,BET,Indian,1975,Bratio,5.06047,SS3,11,IOTC
Indian,BET,Indian,1976,Bratio,5.0363975,SS3,11,IOTC
Indian,BET,Indian,1977,Bratio,5.0201675,SS3,11,IOTC
Indian,BET,Indian,1978,Bratio,5.006645,SS3,11,IOTC
Indian,BET,Indian,1979,Bratio,4.9501975,SS3,11,IOTC
Indian,BET,Indian,1980,Bratio,4.9316075,SS3,11,IOTC
Indian,BET,Indian,1981,Bratio,4.9184125,SS3,11,IOTC
Indian,BET,Indian,1982,Bratio,4.8997825,SS3,11,IOTC
Indian,BET,Indian,1983,Bratio,4.872125,SS3,11,IOTC
Indian,BET,Indian,1984,Bratio,4.8290575,SS3,11,IOTC
Indian,BET,Indian,1985,Bratio,4.8002,SS3,11,IOTC
Indian,BET,Indian,1986,Bratio,4.75975,SS3,11,IOTC
Indian,BET,Indian,1987,Bratio,4.70695,SS3,11,IOTC
Indian,BET,Indian,1988,Bratio,4.63174,SS3,11,IOTC
Indian,BET,Indian,1989,Bratio,4.517975,SS3,11,IOTC
Indian,BET,Indian,1990,Bratio,4.2807975,SS3,11,IOTC
Indian,BET,Indian,1991,Bratio,3.9872325,SS3,11,IOTC
Indian,BET,Indian,1992,Bratio,3.749705,SS3,11,IOTC
Indian,BET,Indian,1993,Bratio,3.725535,SS3,11,IOTC
Indian,BET,Indian,1994,Bratio,3.6931225,SS3,11,IOTC
Indian,BET,Indian,1995,Bratio,3.6541975,SS3,11,IOTC
Indian,BET,Indian,1996,Bratio,3.5802925,SS3,11,IOTC
Indian,BET,Indian,1997,Bratio,3.5096275,SS3,11,IOTC
Indian,BET,Indian,1998,Bratio,3.313455,SS3,11,IOTC
Indian,BET,Indian,1999,Bratio,2.9964025,SS3,11,IOTC
Indian,BET,Indian,2000,Bratio,2.74862,SS3,11,IOTC
Indian,BET,Indian,2001,Bratio,2.6003175,SS3,11,IOTC
Indian,BET,Indian,2002,Bratio,2.48116,SS3,11,IOTC
Indian,BET,Indian,2003,Bratio,2.3737025,SS3,11,IOTC
Indian,BET,Indian,2004,Bratio,2.21029,SS3,11,IOTC
Indian,BET,Indian,2005,Bratio,2.21686,SS3,11,IOTC
Indian,BET,Indian,2006,Bratio,2.2942825,SS3,11,IOTC
Indian,BET,Indian,2007,Bratio,2.3425525,SS3,11,IOTC
Indian,BET,Indian,2008,Bratio,2.345595,SS3,11,IOTC
Indian,BET,Indian,2009,Bratio,2.3170625,SS3,11,IOTC
Indian,BET,Indian,2010,Bratio,2.24521,SS3,11,IOTC
Indian,BET,Indian,2011,Bratio,2.1897875,SS3,11,IOTC
Indian,BET,Indian,2012,Bratio,2.207785,SS3,11,IOTC
Indian,BET,Indian,2013,Bratio,2.1827025,SS3,11,IOTC
Indian,BET,Indian,2014,Bratio,2.1894725,SS3,11,IOTC
Indian,BET,Indian,2015,Bratio,2.1334375,SS3,11,IOTC
Indian,BET,Indian,2016,Bratio,2.0097375,SS3,11,IOTC
Indian,BET,Indian,2017,Bratio,1.90643,SS3,11,IOTC
Indian,BET,Indian,2018,Bratio,1.818645,SS3,11,IOTC
Indian,BET,Indian,1975,Bratio,5.12638,SS3,12,IOTC
Indian,BET,Indian,1976,Bratio,5.09969,SS3,12,IOTC
Indian,BET,Indian,1977,Bratio,5.08211,SS3,12,IOTC
Indian,BET,Indian,1978,Bratio,5.0678325,SS3,12,IOTC
Indian,BET,Indian,1979,Bratio,5.0057725,SS3,12,IOTC
Indian,BET,Indian,1980,Bratio,4.9858075,SS3,12,IOTC
Indian,BET,Indian,1981,Bratio,4.9732625,SS3,12,IOTC
Indian,BET,Indian,1982,Bratio,4.955605,SS3,12,IOTC
Indian,BET,Indian,1983,Bratio,4.9275525,SS3,12,IOTC
Indian,BET,Indian,1984,Bratio,4.8820275,SS3,12,IOTC
Indian,BET,Indian,1985,Bratio,4.8520925,SS3,12,IOTC
Indian,BET,Indian,1986,Bratio,4.8096725,SS3,12,IOTC
Indian,BET,Indian,1987,Bratio,4.75382,SS3,12,IOTC
Indian,BET,Indian,1988,Bratio,4.672625,SS3,12,IOTC
Indian,BET,Indian,1989,Bratio,4.5460725,SS3,12,IOTC
Indian,BET,Indian,1990,Bratio,4.2926275,SS3,12,IOTC
Indian,BET,Indian,1991,Bratio,3.9891825,SS3,12,IOTC
Indian,BET,Indian,1992,Bratio,3.748825,SS3,12,IOTC
Indian,BET,Indian,1993,Bratio,3.735715,SS3,12,IOTC
Indian,BET,Indian,1994,Bratio,3.69911,SS3,12,IOTC
Indian,BET,Indian,1995,Bratio,3.644415,SS3,12,IOTC
Indian,BET,Indian,1996,Bratio,3.5553375,SS3,12,IOTC
Indian,BET,Indian,1997,Bratio,3.4759575,SS3,12,IOTC
Indian,BET,Indian,1998,Bratio,3.2709125,SS3,12,IOTC
Indian,BET,Indian,1999,Bratio,2.9485,SS3,12,IOTC
Indian,BET,Indian,2000,Bratio,2.70319,SS3,12,IOTC
Indian,BET,Indian,2001,Bratio,2.5704475,SS3,12,IOTC
Indian,BET,Indian,2002,Bratio,2.4749575,SS3,12,IOTC
Indian,BET,Indian,2003,Bratio,2.3832225,SS3,12,IOTC
Indian,BET,Indian,2004,Bratio,2.212395,SS3,12,IOTC
Indian,BET,Indian,2005,Bratio,2.210955,SS3,12,IOTC
Indian,BET,Indian,2006,Bratio,2.278305,SS3,12,IOTC
Indian,BET,Indian,2007,Bratio,2.32476,SS3,12,IOTC
Indian,BET,Indian,2008,Bratio,2.3443725,SS3,12,IOTC
Indian,BET,Indian,2009,Bratio,2.330555,SS3,12,IOTC
Indian,BET,Indian,2010,Bratio,2.2349125,SS3,12,IOTC
Indian,BET,Indian,2011,Bratio,2.1724175,SS3,12,IOTC
Indian,BET,Indian,2012,Bratio,2.217975,SS3,12,IOTC
Indian,BET,Indian,2013,Bratio,2.197535,SS3,12,IOTC
Indian,BET,Indian,2014,Bratio,2.193865,SS3,12,IOTC
Indian,BET,Indian,2015,Bratio,2.1277875,SS3,12,IOTC
Indian,BET,Indian,2016,Bratio,1.997145,SS3,12,IOTC
Indian,BET,Indian,2017,Bratio,1.888485,SS3,12,IOTC
Indian,BET,Indian,2018,Bratio,1.8073375,SS3,12,IOTC
Indian,BET,Indian,1975,Bratio,3.30041,SS3,13,IOTC
Indian,BET,Indian,1976,Bratio,3.285015,SS3,13,IOTC
Indian,BET,Indian,1977,Bratio,3.27493,SS3,13,IOTC
Indian,BET,Indian,1978,Bratio,3.2667325,SS3,13,IOTC
Indian,BET,Indian,1979,Bratio,3.2305675,SS3,13,IOTC
Indian,BET,Indian,1980,Bratio,3.217825,SS3,13,IOTC
Indian,BET,Indian,1981,Bratio,3.2086025,SS3,13,IOTC
Indian,BET,Indian,1982,Bratio,3.1961475,SS3,13,IOTC
Indian,BET,Indian,1983,Bratio,3.177595,SS3,13,IOTC
Indian,BET,Indian,1984,Bratio,3.1489475,SS3,13,IOTC
Indian,BET,Indian,1985,Bratio,3.1295375,SS3,13,IOTC
Indian,BET,Indian,1986,Bratio,3.10297,SS3,13,IOTC
Indian,BET,Indian,1987,Bratio,3.0686775,SS3,13,IOTC
Indian,BET,Indian,1988,Bratio,3.019445,SS3,13,IOTC
Indian,BET,Indian,1989,Bratio,2.938105,SS3,13,IOTC
Indian,BET,Indian,1990,Bratio,2.7701075,SS3,13,IOTC
Indian,BET,Indian,1991,Bratio,2.5702,SS3,13,IOTC
Indian,BET,Indian,1992,Bratio,2.4125575,SS3,13,IOTC
Indian,BET,Indian,1993,Bratio,2.39624,SS3,13,IOTC
Indian,BET,Indian,1994,Bratio,2.3718475,SS3,13,IOTC
Indian,BET,Indian,1995,Bratio,2.3410975,SS3,13,IOTC
Indian,BET,Indian,1996,Bratio,2.2869725,SS3,13,IOTC
Indian,BET,Indian,1997,Bratio,2.2388875,SS3,13,IOTC
Indian,BET,Indian,1998,Bratio,2.1122525,SS3,13,IOTC
Indian,BET,Indian,1999,Bratio,1.9093425,SS3,13,IOTC
Indian,BET,Indian,2000,Bratio,1.7509025,SS3,13,IOTC
Indian,BET,Indian,2001,Bratio,1.662275,SS3,13,IOTC
Indian,BET,Indian,2002,Bratio,1.5991125,SS3,13,IOTC
Indian,BET,Indian,2003,Bratio,1.539615,SS3,13,IOTC
Indian,BET,Indian,2004,Bratio,1.4327925,SS3,13,IOTC
Indian,BET,Indian,2005,Bratio,1.4299375,SS3,13,IOTC
Indian,BET,Indian,2006,Bratio,1.4723075,SS3,13,IOTC
Indian,BET,Indian,2007,Bratio,1.5000375,SS3,13,IOTC
Indian,BET,Indian,2008,Bratio,1.51081,SS3,13,IOTC
Indian,BET,Indian,2009,Bratio,1.4994025,SS3,13,IOTC
Indian,BET,Indian,2010,Bratio,1.4333825,SS3,13,IOTC
Indian,BET,Indian,2011,Bratio,1.386735,SS3,13,IOTC
Indian,BET,Indian,2012,Bratio,1.4090175,SS3,13,IOTC
Indian,BET,Indian,2013,Bratio,1.3970525,SS3,13,IOTC
Indian,BET,Indian,2014,Bratio,1.397665,SS3,13,IOTC
Indian,BET,Indian,2015,Bratio,1.3561675,SS3,13,IOTC
Indian,BET,Indian,2016,Bratio,1.2741075,SS3,13,IOTC
Indian,BET,Indian,2017,Bratio,1.2070375,SS3,13,IOTC
Indian,BET,Indian,2018,Bratio,1.15781,SS3,13,IOTC
Indian,BET,Indian,1975,Bratio,4.08118,SS3,14,IOTC
Indian,BET,Indian,1976,Bratio,4.060445,SS3,14,IOTC
Indian,BET,Indian,1977,Bratio,4.04682,SS3,14,IOTC
Indian,BET,Indian,1978,Bratio,4.035765,SS3,14,IOTC
Indian,BET,Indian,1979,Bratio,3.987395,SS3,14,IOTC
Indian,BET,Indian,1980,Bratio,3.9712175,SS3,14,IOTC
Indian,BET,Indian,1981,Bratio,3.960385,SS3,14,IOTC
Indian,BET,Indian,1982,Bratio,3.945375,SS3,14,IOTC
Indian,BET,Indian,1983,Bratio,3.92221,SS3,14,IOTC
Indian,BET,Indian,1984,Bratio,3.8854675,SS3,14,IOTC
Indian,BET,Indian,1985,Bratio,3.86099,SS3,14,IOTC
Indian,BET,Indian,1986,Bratio,3.826835,SS3,14,IOTC
Indian,BET,Indian,1987,Bratio,3.7822725,SS3,14,IOTC
Indian,BET,Indian,1988,Bratio,3.7177975,SS3,14,IOTC
Indian,BET,Indian,1989,Bratio,3.613365,SS3,14,IOTC
Indian,BET,Indian,1990,Bratio,3.4034325,SS3,14,IOTC
Indian,BET,Indian,1991,Bratio,3.1557,SS3,14,IOTC
Indian,BET,Indian,1992,Bratio,2.960395,SS3,14,IOTC
Indian,BET,Indian,1993,Bratio,2.94484,SS3,14,IOTC
Indian,BET,Indian,1994,Bratio,2.9147425,SS3,14,IOTC
Indian,BET,Indian,1995,Bratio,2.8745225,SS3,14,IOTC
Indian,BET,Indian,1996,Bratio,2.8066775,SS3,14,IOTC
Indian,BET,Indian,1997,Bratio,2.7467325,SS3,14,IOTC
Indian,BET,Indian,1998,Bratio,2.5873375,SS3,14,IOTC
Indian,BET,Indian,1999,Bratio,2.33361,SS3,14,IOTC
Indian,BET,Indian,2000,Bratio,2.1388625,SS3,14,IOTC
Indian,BET,Indian,2001,Bratio,2.0309425,SS3,14,IOTC
Indian,BET,Indian,2002,Bratio,1.9506925,SS3,14,IOTC
Indian,BET,Indian,2003,Bratio,1.8739775,SS3,14,IOTC
Indian,BET,Indian,2004,Bratio,1.7403225,SS3,14,IOTC
Indian,BET,Indian,2005,Bratio,1.7419225,SS3,14,IOTC
Indian,BET,Indian,2006,Bratio,1.7971925,SS3,14,IOTC
Indian,BET,Indian,2007,Bratio,1.8324325,SS3,14,IOTC
Indian,BET,Indian,2008,Bratio,1.846835,SS3,14,IOTC
Indian,BET,Indian,2009,Bratio,1.83508,SS3,14,IOTC
Indian,BET,Indian,2010,Bratio,1.7547125,SS3,14,IOTC
Indian,BET,Indian,2011,Bratio,1.6994675,SS3,14,IOTC
Indian,BET,Indian,2012,Bratio,1.731295,SS3,14,IOTC
Indian,BET,Indian,2013,Bratio,1.7143025,SS3,14,IOTC
Indian,BET,Indian,2014,Bratio,1.71395,SS3,14,IOTC
Indian,BET,Indian,2015,Bratio,1.6622975,SS3,14,IOTC
Indian,BET,Indian,2016,Bratio,1.5600375,SS3,14,IOTC
Indian,BET,Indian,2017,Bratio,1.4771125,SS3,14,IOTC
Indian,BET,Indian,2018,Bratio,1.4165325,SS3,14,IOTC
Indian,BET,Indian,1975,Bratio,5.32567,SS3,15,IOTC
Indian,BET,Indian,1976,Bratio,5.29672,SS3,15,IOTC
Indian,BET,Indian,1977,Bratio,5.2776375,SS3,15,IOTC
Indian,BET,Indian,1978,Bratio,5.2621775,SS3,15,IOTC
Indian,BET,Indian,1979,Bratio,5.19498,SS3,15,IOTC
Indian,BET,Indian,1980,Bratio,5.17346,SS3,15,IOTC
Indian,BET,Indian,1981,Bratio,5.160065,SS3,15,IOTC
Indian,BET,Indian,1982,Bratio,5.14104,SS3,15,IOTC
Indian,BET,Indian,1983,Bratio,5.1106925,SS3,15,IOTC
Indian,BET,Indian,1984,Bratio,5.06138,SS3,15,IOTC
Indian,BET,Indian,1985,Bratio,5.029,SS3,15,IOTC
Indian,BET,Indian,1986,Bratio,4.9830375,SS3,15,IOTC
Indian,BET,Indian,1987,Bratio,4.92254,SS3,15,IOTC
Indian,BET,Indian,1988,Bratio,4.834535,SS3,15,IOTC
Indian,BET,Indian,1989,Bratio,4.6945725,SS3,15,IOTC
Indian,BET,Indian,1990,Bratio,4.4191925,SS3,15,IOTC
Indian,BET,Indian,1991,Bratio,4.09614,SS3,15,IOTC
Indian,BET,Indian,1992,Bratio,3.84139,SS3,15,IOTC
Indian,BET,Indian,1993,Bratio,3.8263775,SS3,15,IOTC
Indian,BET,Indian,1994,Bratio,3.787205,SS3,15,IOTC
Indian,BET,Indian,1995,Bratio,3.7323,SS3,15,IOTC
Indian,BET,Indian,1996,Bratio,3.6423525,SS3,15,IOTC
Indian,BET,Indian,1997,Bratio,3.5625725,SS3,15,IOTC
Indian,BET,Indian,1998,Bratio,3.3498,SS3,15,IOTC
Indian,BET,Indian,1999,Bratio,3.0136825,SS3,15,IOTC
Indian,BET,Indian,2000,Bratio,2.7583675,SS3,15,IOTC
Indian,BET,Indian,2001,Bratio,2.619245,SS3,15,IOTC
