SpStock,Ocean,Species,Year,medianFratio,Group,GL,meanFgl,Fstatus_meanFgl,Weights_MSY,Fstatus_species_meanFgl10
BSH North Pacific,Pacific,BSH,1982,2.14,Sharks,11,0.945454545,Not Overfishing,77733.33333,Not Overfishing
BSH North Pacific,Pacific,BSH,1983,2.25,Sharks,11,1.119090909,Overfishing,77733.33333,Overfishing
BSH North Pacific,Pacific,BSH,1984,2.29,Sharks,11,1.281818182,Overfishing,77733.33333,Overfishing
BSH North Pacific,Pacific,BSH,1985,2.3,Sharks,11,1.448181818,Overfishing,77733.33333,Overfishing
BSH North Pacific,Pacific,BSH,1986,2.45,Sharks,11,1.622727273,Overfishing,77733.33333,Overfishing
BSH North Pacific,Pacific,BSH,1987,2.21,Sharks,11,1.76,Overfishing,77733.33333,Overfishing
BSH North Pacific,Pacific,BSH,1988,1.95,Sharks,11,1.859090909,Overfishing,77733.33333,Overfishing
BSH North Pacific,Pacific,BSH,1989,2.47,Sharks,11,2.010909091,Overfishing,77733.33333,Overfishing
BSH North Pacific,Pacific,BSH,1990,1.7,Sharks,11,2.081818182,Overfishing,77733.33333,Overfishing
BSH North Pacific,Pacific,BSH,1991,1.6,Sharks,11,2.135454545,Overfishing,77733.33333,Overfishing
BSH North Pacific,Pacific,BSH,1992,1.1,Sharks,11,2.041818182,Overfishing,77733.33333,Overfishing
BSH North Pacific,Pacific,BSH,1993,0.71,Sharks,11,1.911818182,Overfishing,77733.33333,Overfishing
BSH North Pacific,Pacific,BSH,1994,0.75,Sharks,11,1.775454545,Overfishing,77733.33333,Overfishing
BSH North Pacific,Pacific,BSH,1995,0.79,Sharks,11,1.639090909,Overfishing,77733.33333,Overfishing
BSH North Pacific,Pacific,BSH,1996,0.65,Sharks,11,1.489090909,Overfishing,77733.33333,Overfishing
BSH North Pacific,Pacific,BSH,1997,0.69,Sharks,11,1.329090909,Overfishing,77733.33333,Overfishing
BSH North Pacific,Pacific,BSH,1998,0.62,Sharks,11,1.184545455,Overfishing,77733.33333,Overfishing
BSH North Pacific,Pacific,BSH,1999,0.57,Sharks,11,1.059090909,Overfishing,77733.33333,Overfishing
BSH North Pacific,Pacific,BSH,2000,0.64,Sharks,11,0.892727273,Not Overfishing,77733.33333,Not Overfishing
BSH North Pacific,Pacific,BSH,2001,0.49,Sharks,11,0.782727273,Not Overfishing,77733.33333,Not Overfishing
BSH North Pacific,Pacific,BSH,2002,0.46,Sharks,11,0.679090909,Not Overfishing,77733.33333,Not Overfishing
BSH North Pacific,Pacific,BSH,2003,0.45,Sharks,11,0.62,Not Overfishing,77733.33333,Not Overfishing
BSH North Pacific,Pacific,BSH,2004,0.51,Sharks,11,0.601818182,Not Overfishing,77733.33333,Not Overfishing
BSH North Pacific,Pacific,BSH,2005,0.56,Sharks,11,0.584545455,Not Overfishing,77733.33333,Not Overfishing
BSH North Pacific,Pacific,BSH,2006,0.5,Sharks,11,0.558181818,Not Overfishing,77733.33333,Not Overfishing
BSH North Pacific,Pacific,BSH,2007,0.56,Sharks,11,0.55,Not Overfishing,77733.33333,Not Overfishing
BSH North Pacific,Pacific,BSH,2008,0.47,Sharks,11,0.53,Not Overfishing,77733.33333,Not Overfishing
BSH North Pacific,Pacific,BSH,2009,0.49,Sharks,11,0.518181818,Not Overfishing,77733.33333,Not Overfishing
BSH North Pacific,Pacific,BSH,2010,0.5,Sharks,11,0.511818182,Not Overfishing,77733.33333,Not Overfishing
BSH North Pacific,Pacific,BSH,2011,0.43,Sharks,11,0.492727273,Not Overfishing,77733.33333,Not Overfishing
BSH North Pacific,Pacific,BSH,2012,0.37,Sharks,11,0.481818182,Not Overfishing,77733.33333,Not Overfishing
BSH North Pacific,Pacific,BSH,2013,0.36,Sharks,11,0.472727273,Not Overfishing,77733.33333,Not Overfishing
BSH North Pacific,Pacific,BSH,2014,0.38,Sharks,11,0.466363636,Not Overfishing,77733.33333,Not Overfishing
BSH North Pacific,Pacific,BSH,2015,0.29,Sharks,11,0.446363636,Not Overfishing,77733.33333,Not Overfishing
BSH North Pacific,Pacific,BSH,2016,0.29,Sharks,11,0.421818182,Not Overfishing,77733.33333,Not Overfishing
BSH North Pacific,Pacific,BSH,2017,0.29,Sharks,11,0.402727273,Not Overfishing,77733.33333,Not Overfishing
BSH North Pacific,Pacific,BSH,2018,0.29,Sharks,11,0.378181818,Not Overfishing,77733.33333,Not Overfishing
BSH North Pacific,Pacific,BSH,2019,0.29,Sharks,11,0.361818182,Not Overfishing,77733.33333,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1950,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1951,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1952,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1953,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1954,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1955,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1956,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1957,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1958,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1959,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1960,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1961,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1962,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1963,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1964,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1965,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1966,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1967,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1968,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1969,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1970,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1971,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1972,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1973,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1974,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1975,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1976,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1977,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1978,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1979,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1980,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1981,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1982,0,Sharks,10,0,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,1983,0,Sharks,10,0,Not Overfishing,34309,Overfishing
BSH South Atlantic,Atlantic,BSH,1984,0,Sharks,10,0,Not Overfishing,34309,Overfishing
BSH South Atlantic,Atlantic,BSH,1985,0,Sharks,10,0,Not Overfishing,34309,Overfishing
BSH South Atlantic,Atlantic,BSH,1986,0,Sharks,10,0,Not Overfishing,34309,Overfishing
BSH South Atlantic,Atlantic,BSH,1987,0,Sharks,10,0,Not Overfishing,34309,Overfishing
BSH South Atlantic,Atlantic,BSH,1988,0.01,Sharks,10,0.001,Not Overfishing,34309,Overfishing
BSH South Atlantic,Atlantic,BSH,1989,0.01,Sharks,10,0.002,Not Overfishing,34309,Overfishing
BSH South Atlantic,Atlantic,BSH,1990,0.01,Sharks,10,0.003,Not Overfishing,34309,Overfishing
BSH South Atlantic,Atlantic,BSH,1991,0.01,Sharks,10,0.004,Not Overfishing,34309,Overfishing
BSH South Atlantic,Atlantic,BSH,1992,0.01,Sharks,10,0.005,Not Overfishing,34309,Overfishing
BSH South Atlantic,Atlantic,BSH,1993,0.01,Sharks,10,0.006,Not Overfishing,34309,Overfishing
BSH South Atlantic,Atlantic,BSH,1994,0.01,Sharks,10,0.007,Not Overfishing,34309,Overfishing
BSH South Atlantic,Atlantic,BSH,1995,0.01,Sharks,10,0.008,Not Overfishing,34309,Overfishing
BSH South Atlantic,Atlantic,BSH,1996,0.01,Sharks,10,0.009,Not Overfishing,34309,Overfishing
BSH South Atlantic,Atlantic,BSH,1997,0.01,Sharks,10,0.01,Not Overfishing,34309,Overfishing
BSH South Atlantic,Atlantic,BSH,1998,0.01,Sharks,10,0.01,Not Overfishing,34309,Overfishing
BSH South Atlantic,Atlantic,BSH,1999,0.01,Sharks,10,0.01,Not Overfishing,34309,Overfishing
BSH South Atlantic,Atlantic,BSH,2000,0.01,Sharks,10,0.01,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,2001,0.01,Sharks,10,0.01,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,2002,0.01,Sharks,10,0.01,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,2003,0.01,Sharks,10,0.01,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,2004,0.01,Sharks,10,0.01,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,2005,0.01,Sharks,10,0.01,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,2006,0.01,Sharks,10,0.01,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,2007,0.01,Sharks,10,0.01,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,2008,0.01,Sharks,10,0.01,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,2009,0.01,Sharks,10,0.01,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,2010,0.01,Sharks,10,0.01,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,2011,0.01,Sharks,10,0.01,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,2012,0.01,Sharks,10,0.01,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,2013,0.01,Sharks,10,0.01,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,2014,0.01,Sharks,10,0.01,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,2015,0.01,Sharks,10,0.01,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,2016,0.01,Sharks,10,0.01,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,2017,0.01,Sharks,10,0.01,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,2018,0.01,Sharks,10,0.01,Not Overfishing,34309,Not Overfishing
BSH South Atlantic,Atlantic,BSH,2019,0.01,Sharks,10,0.01,Not Overfishing,34309,Not Overfishing
BUM Atlantic,Atlantic,BUM,1950,0,Billfishes,9,0,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1951,0.017,Billfishes,9,0,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1952,0.034,Billfishes,9,0,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1953,0.051,Billfishes,9,0,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1954,0.068,Billfishes,9,0,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1955,0.085,Billfishes,9,0,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1956,0.102,Billfishes,9,0,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1957,0.119,Billfishes,9,0,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1958,0.124,Billfishes,9,0.066666667,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1959,0.14,Billfishes,9,0.082222222,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1960,0.47,Billfishes,9,0.132555556,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1961,0.695,Billfishes,9,0.206,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1962,1.29,Billfishes,9,0.343666667,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1963,1.725,Billfishes,9,0.527777778,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1964,1.705,Billfishes,9,0.707777778,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1965,1.455,Billfishes,9,0.858111111,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1966,0.985,Billfishes,9,0.954333333,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1967,0.595,Billfishes,9,1.006666667,Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1968,0.675,Billfishes,9,1.066111111,Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1969,0.845,Billfishes,9,1.107777778,Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1970,0.82,Billfishes,9,1.121666667,Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1971,1.01,Billfishes,9,1.090555556,Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1972,0.755,Billfishes,9,0.982777778,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1973,1.045,Billfishes,9,0.909444444,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1974,1.045,Billfishes,9,0.863888889,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1975,1.16,Billfishes,9,0.883333333,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1976,0.9,Billfishes,9,0.917222222,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1977,0.83,Billfishes,9,0.934444444,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1978,0.62,Billfishes,9,0.909444444,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1979,0.565,Billfishes,9,0.881111111,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1980,0.66,Billfishes,9,0.842222222,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1981,0.73,Billfishes,9,0.839444444,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1982,0.985,Billfishes,9,0.832777778,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1983,0.79,Billfishes,9,0.804444444,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1984,1.1,Billfishes,9,0.797777778,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1985,1.38,Billfishes,9,0.851111111,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1986,0.88,Billfishes,9,0.856666667,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1987,0.865,Billfishes,9,0.883888889,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1988,1.08,Billfishes,9,0.941111111,Not Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1989,1.685,Billfishes,9,1.055,Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1990,1.98,Billfishes,9,1.193888889,Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1991,2.025,Billfishes,9,1.309444444,Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1992,1.49,Billfishes,9,1.387222222,Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1993,1.49,Billfishes,9,1.430555556,Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1994,1.83,Billfishes,9,1.480555556,Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1995,1.73,Billfishes,9,1.575,Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1996,2.18,Billfishes,9,1.721111111,Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1997,2.39,Billfishes,9,1.866666667,Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1998,2.55,Billfishes,9,1.962777778,Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,1999,2.315,Billfishes,9,2,Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,2000,2.53,Billfishes,9,2.056111111,Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,2001,2.25,Billfishes,9,2.140555556,Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,2002,2.175,Billfishes,9,2.216666667,Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,2003,2.71,Billfishes,9,2.314444444,Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,2004,2.09,Billfishes,9,2.354444444,Overfishing,3056,Not Overfishing
BUM Atlantic,Atlantic,BUM,2005,2.06,Billfishes,9,2.341111111,Overfishing,3056,Overfishing
BUM Atlantic,Atlantic,BUM,2006,1.8,Billfishes,9,2.275555556,Overfishing,3056,Overfishing
BUM Atlantic,Atlantic,BUM,2007,2.44,Billfishes,9,2.263333333,Overfishing,3056,Overfishing
BUM Atlantic,Atlantic,BUM,2008,2.335,Billfishes,9,2.265555556,Overfishing,3056,Overfishing
BUM Atlantic,Atlantic,BUM,2009,2.19,Billfishes,9,2.227777778,Overfishing,3056,Overfishing
BUM Atlantic,Atlantic,BUM,2010,1.69,Billfishes,9,2.165555556,Overfishing,3056,Overfishing
BUM Atlantic,Atlantic,BUM,2011,1.64,Billfishes,9,2.106111111,Overfishing,3056,Overfishing
BUM Atlantic,Atlantic,BUM,2012,1.615,Billfishes,9,1.984444444,Overfishing,3056,Overfishing
BUM Atlantic,Atlantic,BUM,2013,1.275,Billfishes,9,1.893888889,Overfishing,3056,Overfishing
BUM Atlantic,Atlantic,BUM,2014,1.675,Billfishes,9,1.851111111,Overfishing,3056,Overfishing
BUM Atlantic,Atlantic,BUM,2015,1.335,Billfishes,9,1.799444444,Overfishing,3056,Overfishing
BUM Atlantic,Atlantic,BUM,2016,1.32,Billfishes,9,1.675,Overfishing,3056,Overfishing
BUM Atlantic,Atlantic,BUM,2017,1.32,Billfishes,9,1.562222222,Overfishing,3056,Overfishing
BUM Atlantic,Atlantic,BUM,2018,1.32,Billfishes,9,1.465555556,Overfishing,3056,Overfishing
BUM Atlantic,Atlantic,BUM,2019,1.32,Billfishes,9,1.424444444,Overfishing,3056,Overfishing
BUM Indian,Indian,BUM,1950,0,Billfishes,9,0,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1951,0,Billfishes,9,0,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1952,0.02,Billfishes,9,0,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1953,0.06,Billfishes,9,0,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1954,0.14,Billfishes,9,0,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1955,0.17,Billfishes,9,0,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1956,0.24,Billfishes,9,0,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1957,0.19,Billfishes,9,0,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1958,0.21,Billfishes,9,0.114444444,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1959,0.23,Billfishes,9,0.14,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1960,0.2,Billfishes,9,0.162222222,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1961,0.18,Billfishes,9,0.18,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1962,0.17,Billfishes,9,0.192222222,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1963,0.11,Billfishes,9,0.188888889,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1964,0.18,Billfishes,9,0.19,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1965,0.19,Billfishes,9,0.184444444,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1966,0.18,Billfishes,9,0.183333333,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1967,0.2,Billfishes,9,0.182222222,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1968,0.18,Billfishes,9,0.176666667,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1969,0.16,Billfishes,9,0.172222222,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1970,0.2,Billfishes,9,0.174444444,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1971,0.16,Billfishes,9,0.173333333,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1972,0.16,Billfishes,9,0.178888889,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1973,0.12,Billfishes,9,0.172222222,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1974,0.13,Billfishes,9,0.165555556,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1975,0.16,Billfishes,9,0.163333333,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1976,0.11,Billfishes,9,0.153333333,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1977,0.11,Billfishes,9,0.145555556,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1978,0.17,Billfishes,9,0.146666667,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1979,0.23,Billfishes,9,0.15,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1980,0.22,Billfishes,9,0.156666667,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1981,0.19,Billfishes,9,0.16,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1982,0.23,Billfishes,9,0.172222222,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1983,0.26,Billfishes,9,0.186666667,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1984,0.24,Billfishes,9,0.195555556,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1985,0.34,Billfishes,9,0.221111111,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1986,0.34,Billfishes,9,0.246666667,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1987,0.44,Billfishes,9,0.276666667,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1988,0.41,Billfishes,9,0.296666667,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1989,0.62,Billfishes,9,0.341111111,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1990,0.53,Billfishes,9,0.378888889,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1991,0.6,Billfishes,9,0.42,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1992,0.74,Billfishes,9,0.473333333,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1993,0.81,Billfishes,9,0.536666667,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1994,0.74,Billfishes,9,0.581111111,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1995,0.76,Billfishes,9,0.627777778,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1996,0.89,Billfishes,9,0.677777778,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1997,1.02,Billfishes,9,0.745555556,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1998,1.06,Billfishes,9,0.794444444,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,1999,0.93,Billfishes,9,0.838888889,Not Overfishing,11930,Not Overfishing
BUM Indian,Indian,BUM,2000,0.91,Billfishes,9,0.873333333,Not Overfishing,11930,Not Overfishing
